Transaction_ID,Account_Number,Date,Time,Amount,Transaction_Type,Category,Merchant_Name,Account_Balance
TXN051529,ACC10001334,2026-03-21,00:08:09,76.0,Credit,Interest,Bank Interest Payment,43583.15
TXN060040,ACC10002000,2026-03-21,00:09:00,884.94,Debit,Shopping,ELECTRONICS_ONLINE_STORE,54352.27
TXN051530,ACC10000184,2026-03-21,00:55:45,35.58,Debit,Travel,Uber,-9163.98
TXN051531,ACC10000868,2026-03-21,01:00:20,499.84,Debit,Shopping,Macy's,47961.46
TXN051532,ACC10000639,2026-03-21,01:00:47,351.57,Debit,Shopping,Walmart,74699.62
TXN051533,ACC10000326,2026-03-21,01:12:10,121.22,Debit,Food,Whole Foods,-4558.04
TXN051534,ACC10000115,2026-03-21,01:25:49,864.64,Debit,Shopping,Macy's,33572.18
TXN051535,ACC10000048,2026-03-21,01:26:00,50.0,Credit,Deposit,Merchant Refund,19245.73
TXN051536,ACC10001700,2026-03-21,01:47:50,133.11,Debit,Food,UberEats,29528.86
TXN051537,ACC10000680,2026-03-21,01:52:22,37.36,Debit,Travel,Airbnb,36937.3
TXN051538,ACC10000987,2026-03-21,01:57:58,22.88,Debit,Travel,Expedia,39321.91
TXN051539,ACC10000594,2026-03-21,01:58:42,9.57,Debit,Travel,Shell,66603.57
TXN051540,ACC10000343,2026-03-21,02:19:04,26.26,Debit,Travel,Expedia,21662.59
TXN051541,ACC10000532,2026-03-21,03:03:56,50.0,Credit,Deposit,Cash Deposit ATM,-10172.71
TXN051542,ACC10000349,2026-03-21,03:19:18,23.55,Debit,Food,Whole Foods,5975.39
TXN051543,ACC10001513,2026-03-21,03:25:35,710.74,Debit,Shopping,Macy's,63740.39
TXN051544,ACC10001799,2026-03-21,04:10:03,25.27,Debit,Travel,Expedia,19557.62
TXN051545,ACC10000882,2026-03-21,04:30:59,284.84,Debit,Bills,Comcast,42822.95
TXN051546,ACC10001634,2026-03-21,04:32:24,50.0,Credit,Deposit,Bank Interest Payment,-9581.37
TXN051547,ACC10000865,2026-03-21,04:41:11,752.53,Debit,Shopping,Apple Store,48830.96
TXN051548,ACC10000907,2026-03-21,04:46:25,286.63,Debit,Shopping,Apple Store,10306.01
TXN051549,ACC10000974,2026-03-21,05:17:48,87.78,Debit,Food,Starbucks,-15822.13
TXN051550,ACC10001631,2026-03-21,05:29:57,147.65,Debit,Food,Subway,16503.88
TXN051551,ACC10001859,2026-03-21,05:42:38,672.29,Debit,Shopping,Apple Store,62991.71
TXN051552,ACC10001486,2026-03-21,05:59:07,200.0,Credit,Deposit,Cash Deposit ATM,42497.35
TXN051553,ACC10001760,2026-03-21,06:28:36,315.54,Debit,Bills,Geico,58349.0
TXN051554,ACC10001289,2026-03-21,06:37:30,366.66,Debit,Shopping,Nike,33057.97
TXN051555,ACC10001662,2026-03-21,06:47:12,60.0,Debit,Cash Withdrawal,ATM Withdrawal,26471.28
TXN051556,ACC10001115,2026-03-21,06:50:46,846.59,Debit,Shopping,Target,81728.11
TXN051557,ACC10001542,2026-03-21,06:51:00,981.21,Debit,Shopping,BestBuy,53150.42
TXN051558,ACC10001419,2026-03-21,06:52:19,332.6,Debit,Bills,Electric Co,14961.71
TXN051559,ACC10001496,2026-03-21,07:07:41,77.75,Debit,Food,UberEats,-6176.21
TXN051560,ACC10000482,2026-03-21,07:24:15,1000.0,Credit,Deposit,Merchant Refund,10133.65
TXN051561,ACC10000318,2026-03-21,07:57:00,51.83,Credit,Refund,Merchant Refund,22355.87
TXN051562,ACC10001310,2026-03-21,07:59:41,200.0,Debit,Cash Withdrawal,ATM Cash Out,90204.1
TXN051563,ACC10000971,2026-03-21,08:23:21,133.83,Debit,Food,Whole Foods,66047.85
TXN051564,ACC10001528,2026-03-21,08:57:05,23.54,Debit,Travel,Amtrack,-5190.66
TXN051565,ACC10000308,2026-03-21,09:12:10,179.32,Debit,Shopping,Nike,48746.78
TXN051566,ACC10001887,2026-03-21,09:20:16,20.67,Debit,Travel,Delta Airlines,14565.85
TXN051567,ACC10001416,2026-03-21,09:20:48,200.0,Debit,Cash Withdrawal,ATM Withdrawal,3980.36
TXN051568,ACC10000041,2026-03-21,09:40:39,149.36,Credit,Refund,Bank Interest Payment,8625.07
TXN051569,ACC10001154,2026-03-21,10:07:50,421.42,Debit,Shopping,Home Depot,56209.12
TXN051570,ACC10000643,2026-03-21,10:20:13,80.33,Credit,Refund,Cash Deposit ATM,80465.03
TXN051571,ACC10000558,2026-03-21,11:00:31,24.71,Debit,Food,UberEats,-20470.55
TXN051572,ACC10001789,2026-03-21,11:15:56,20.92,Debit,Travel,Uber,48939.1
TXN051573,ACC10001656,2026-03-21,11:46:14,500.0,Credit,Deposit,Merchant Refund,46728.92
TXN051574,ACC10000017,2026-03-21,12:21:03,39.68,Debit,Travel,Delta Airlines,59883.66
TXN051575,ACC10000377,2026-03-21,12:47:32,203.95,Debit,Bills,State Farm,63580.21
TXN051576,ACC10001440,2026-03-21,13:41:05,272.18,Debit,Bills,Netflix,-9395.45
TXN051577,ACC10001674,2026-03-21,13:43:56,57.35,Debit,Food,UberEats,66450.79
TXN051578,ACC10001438,2026-03-21,14:00:19,69.99,Debit,Food,Starbucks,-23354.51
TXN051579,ACC10001054,2026-03-21,14:32:48,740.75,Debit,Shopping,Walmart,-14307.78
TXN051580,ACC10001965,2026-03-21,14:46:29,472.83,Debit,Shopping,BestBuy,46837.79
TXN051581,ACC10001588,2026-03-21,15:29:46,11.28,Debit,Travel,Airbnb,-16684.25
TXN051582,ACC10000947,2026-03-21,15:47:55,200.0,Credit,Deposit,Cash Deposit ATM,94377.12
TXN051583,ACC10001165,2026-03-21,15:50:08,105.41,Debit,Shopping,Target,1584.27
TXN051584,ACC10000085,2026-03-21,16:08:44,12.42,Debit,Travel,Delta Airlines,69427.42
TXN051585,ACC10001918,2026-03-21,16:31:23,124.57,Debit,Food,UberEats,52470.63
TXN051586,ACC10000736,2026-03-21,16:31:50,10.21,Debit,Food,Subway,44277.14
TXN051587,ACC10001330,2026-03-21,16:56:03,664.95,Debit,Shopping,Walmart,36239.16
TXN051588,ACC10001344,2026-03-21,17:05:50,135.32,Debit,Food,UberEats,13745.11
TXN051589,ACC10000112,2026-03-21,17:25:59,129.48,Credit,Interest,Merchant Refund,74679.82
TXN051590,ACC10000541,2026-03-21,17:35:54,100.0,Credit,Deposit,Cash Deposit ATM,1340.26
TXN051591,ACC10001318,2026-03-21,17:40:10,36.84,Debit,Travel,Airbnb,54712.07
TXN051592,ACC10001816,2026-03-21,18:00:47,29.82,Debit,Travel,Uber,69218.76
TXN051593,ACC10001554,2026-03-21,18:19:47,32.64,Debit,Travel,Lyft,-1259.3
TXN051594,ACC10001158,2026-03-21,18:20:24,111.35,Debit,Food,Dominos,-10298.95
TXN051595,ACC10000478,2026-03-21,18:38:30,574.17,Debit,Travel,Uber,38116.64
TXN051596,ACC10001889,2026-03-21,19:01:49,80.5,Credit,Refund,Bank Interest Payment,21136.42
TXN051597,ACC10000816,2026-03-21,19:06:32,98.08,Debit,Food,Dominos,37146.47
TXN051598,ACC10000313,2026-03-21,19:08:43,986.17,Debit,Shopping,Macy's,58070.79
TXN051599,ACC10000037,2026-03-21,19:25:12,139.56,Debit,Food,McDonalds,49664.24
TXN051600,ACC10001893,2026-03-21,19:28:52,167.68,Debit,Shopping,Nike,67227.84
TXN051601,ACC10001551,2026-03-21,19:35:12,33.29,Debit,Food,Starbucks,27339.77
TXN051602,ACC10000444,2026-03-21,19:44:05,-21.24,Credit,Interest,Cash Deposit ATM,-11330.66
TXN051603,ACC10000297,2026-03-21,19:53:11,21.39,Debit,Travel,Chevron,94871.62
TXN051604,ACC10001909,2026-03-21,19:59:09,1135.01,Debit,Shopping,Walmart,65718.67
TXN051605,ACC10000497,2026-03-21,20:15:40,88.92,Debit,Food,UberEats,16702.99
TXN051606,ACC10000939,2026-03-21,20:16:32,94.8,Debit,Food,UberEats,21532.55
TXN051607,ACC10001218,2026-03-21,20:44:46,34.83,Debit,Travel,Shell,20691.16
TXN051608,ACC10000124,2026-03-21,20:50:00,129.71,Debit,Food,McDonalds,34353.26
TXN051609,ACC10000703,2026-03-21,21:06:30,31.42,Debit,Shopping,Target,10194.92
TXN051610,ACC10001877,2026-03-21,21:20:03,13.6,Debit,Travel,Shell,37530.33
TXN051611,ACC10001411,2026-03-21,22:17:06,113.83,Debit,Food,Whole Foods,75113.23
TXN051612,ACC10000750,2026-03-21,22:24:53,100.0,Credit,Deposit,Bank Interest Payment,-3788.44
TXN051613,ACC10001576,2026-03-21,22:56:08,16.5,Debit,Food,Whole Foods,48622.75
TXN051614,ACC10001658,2026-03-21,23:02:25,43.65,Debit,Food,Chipotle,4315.33
TXN051615,ACC10000315,2026-03-21,23:16:15,339.68,Debit,Bills,Water Utility,28108.98
TXN051616,ACC10001172,2026-03-21,23:17:33,815.58,Debit,Shopping,Walmart,58567.51
TXN051617,ACC10000748,2026-03-21,23:30:03,18.66,Debit,Travel,Uber,53520.47
TXN051618,ACC10001014,2026-03-21,23:35:19,20.43,Debit,Food,McDonalds,38513.33
TXN051619,ACC10000948,2026-03-21,23:42:26,400.0,Debit,Cash Withdrawal,ATM Withdrawal,69102.41
TXN051620,ACC10001008,2026-03-21,23:57:16,24.3,Debit,Travel,Delta Airlines,-9671.42
TXN051621,ACC10001043,2026-03-22,00:32:45,60.44,Debit,Food,Chipotle,35249.9
TXN051622,ACC10000136,2026-03-22,00:35:26,499.51,Debit,Shopping,Apple Store,-23756.44
TXN051623,ACC10000366,2026-03-22,00:57:02,50.0,Credit,Deposit,Bank Interest Payment,-7959.28
TXN051624,ACC10001132,2026-03-22,01:08:35,205.46,Debit,Travel,Shell,1747.03
TXN051625,ACC10001859,2026-03-22,01:32:28,84.22,Credit,Refund,Cash Deposit ATM,63075.93
TXN051626,ACC10001491,2026-03-22,01:55:44,68.18,Debit,Food,McDonalds,91863.31
TXN051627,ACC10000494,2026-03-22,02:22:04,504.13,Debit,Travel,Amtrack,43465.92
TXN051628,ACC10000734,2026-03-22,02:28:41,145.99,Debit,Food,Subway,50945.56
TXN051629,ACC10000686,2026-03-22,02:35:55,14.61,Debit,Food,Whole Foods,10207.19
TXN051630,ACC10001535,2026-03-22,02:38:00,143.62,Debit,Food,Kroger,40989.16
TXN051631,ACC10001935,2026-03-22,02:43:59,15.31,Debit,Travel,Lyft,20947.61
TXN051632,ACC10000726,2026-03-22,03:03:41,138.33,Debit,Food,Subway,-6878.33
TXN051633,ACC10000023,2026-03-22,03:09:01,500.0,Credit,Deposit,Merchant Refund,87889.02
TXN051634,ACC10001860,2026-03-22,03:34:54,114.85,Debit,Bills,Water Utility,49104.57
TXN051635,ACC10001505,2026-03-22,03:39:29,66.42,Debit,Food,McDonalds,46236.84
TXN051636,ACC10001652,2026-03-22,03:44:49,483.5,Debit,Shopping,Macy's,76521.04
TXN051637,ACC10000427,2026-03-22,03:56:36,38.59,Debit,Travel,Chevron,21497.83
TXN051638,ACC10001294,2026-03-22,04:01:42,93.96,Debit,Food,Starbucks,11895.57
TXN051639,ACC10000478,2026-03-22,04:21:06,1066.72,Debit,Shopping,Home Depot,37049.92
TXN051640,ACC10000019,2026-03-22,04:23:29,50.24,Debit,Food,Starbucks,39171.84
TXN051641,ACC10000326,2026-03-22,04:38:59,343.35,Debit,Bills,Comcast,-4901.39
TXN051642,ACC10001832,2026-03-22,05:13:01,137.62,Debit,Food,McDonalds,50921.4
TXN051643,ACC10000441,2026-03-22,05:25:57,10.52,Debit,Food,Kroger,45588.33
TXN051644,ACC10001167,2026-03-22,05:38:16,63.27,Credit,Interest,Bank Interest Payment,42245.19
TXN051645,ACC10001928,2026-03-22,05:38:38,120.88,Debit,Bills,Verizon,60754.33
TXN051646,ACC10000152,2026-03-22,05:47:03,1028.74,Debit,Shopping,Home Depot,72373.88
TXN051647,ACC10001603,2026-03-22,06:01:11,61.28,Credit,Interest,Cash Deposit ATM,40912.45
TXN051648,ACC10001191,2026-03-22,06:01:35,134.42,Credit,Interest,Merchant Refund,89748.75
TXN051649,ACC10000664,2026-03-22,06:18:24,337.84,Debit,Bills,Electric Co,36367.83
TXN051650,ACC10000740,2026-03-22,06:33:27,12.68,Debit,Food,Starbucks,966.86
TXN051651,ACC10000048,2026-03-22,06:34:11,406.32,Debit,Bills,Verizon,18839.41
TXN051652,ACC10000523,2026-03-22,06:55:34,135.23,Credit,Interest,Merchant Refund,90289.1
TXN051653,ACC10000859,2026-03-22,07:01:10,39.99,Debit,Travel,Expedia,9434.29
TXN051654,ACC10001437,2026-03-22,07:03:48,313.01,Debit,Shopping,Home Depot,58180.65
TXN051655,ACC10000558,2026-03-22,07:24:43,1000.0,Credit,Deposit,Merchant Refund,-19470.55
TXN051656,ACC10001158,2026-03-22,07:29:23,200.0,Debit,Cash Withdrawal,ATM Withdrawal,-10498.95
TXN051657,ACC10001455,2026-03-22,07:33:12,104.68,Credit,Interest,Cash Deposit ATM,69890.1
TXN051658,ACC10001409,2026-03-22,07:39:40,300.0,Debit,Cash Withdrawal,ATM Cash Out,90891.35
TXN051659,ACC10001178,2026-03-22,07:39:51,42.61,Debit,Food,Starbucks,3649.72
TXN051660,ACC10001158,2026-03-22,07:42:07,57.17,Debit,Food,UberEats,-10556.12
TXN051661,ACC10001441,2026-03-22,07:44:09,8.26,Debit,Travel,Chevron,10086.66
TXN051662,ACC10000687,2026-03-22,08:00:45,14.73,Debit,Food,Dominos,42356.35
TXN051663,ACC10000918,2026-03-22,08:20:22,246.69,Debit,Bills,Water Utility,36851.11
TXN051664,ACC10001922,2026-03-22,08:26:14,1000.0,Credit,Deposit,Merchant Refund,59135.64
TXN051665,ACC10001348,2026-03-22,08:34:35,81.03,Debit,Food,McDonalds,36290.93
TXN051666,ACC10001041,2026-03-22,08:49:55,292.34,Debit,Shopping,Home Depot,59679.77
TXN051667,ACC10001156,2026-03-22,08:50:42,14.95,Debit,Food,Subway,3363.12
TXN051668,ACC10000220,2026-03-22,08:58:27,331.5,Debit,Bills,Electric Co,53682.21
TXN051669,ACC10001182,2026-03-22,09:05:44,24.49,Credit,Refund,Bank Interest Payment,55958.96
TXN051670,ACC10001657,2026-03-22,09:16:24,107.38,Debit,Food,Subway,33526.67
TXN051671,ACC10001052,2026-03-22,09:22:19,417.42,Debit,Bills,Water Utility,25732.04
TXN051672,ACC10000365,2026-03-22,09:32:50,41.5,Debit,Food,Kroger,8012.74
TXN051673,ACC10000911,2026-03-22,10:06:23,270.66,Debit,Bills,Comcast,68280.42
TXN051674,ACC10000565,2026-03-22,10:07:05,866.2,Debit,Shopping,Target,29171.03
TXN051675,ACC10000730,2026-03-22,10:14:43,40.0,Debit,Cash Withdrawal,ATM Cash Out,1490.48
TXN051676,ACC10000460,2026-03-22,10:25:38,214.66,Debit,Shopping,Home Depot,60376.92
TXN051677,ACC10000685,2026-03-22,10:26:13,71.76,Debit,Food,McDonalds,76986.7
TXN051678,ACC10001632,2026-03-22,10:28:12,363.46,Debit,Bills,Spotify,-13876.62
TXN051679,ACC10001513,2026-03-22,10:45:31,65.93,Debit,Shopping,BestBuy,63674.46
TXN051680,ACC10000983,2026-03-22,10:46:21,82.65,Debit,Food,Starbucks,43567.62
TXN051681,ACC10001561,2026-03-22,10:49:06,108.31,Debit,Food,Whole Foods,32115.13
TXN051682,ACC10001941,2026-03-22,11:41:09,601.3,Debit,Shopping,Nike,40690.75
TXN051683,ACC10000819,2026-03-22,11:45:28,145.46,Debit,Food,Starbucks,92753.47
TXN051684,ACC10001957,2026-03-22,11:56:11,125.53,Debit,Food,McDonalds,63783.64
TXN051685,ACC10000507,2026-03-22,12:01:52,13.94,Debit,Food,Subway,72198.43
TXN051686,ACC10001901,2026-03-22,12:07:09,319.05,Debit,Bills,Netflix,33022.18
TXN051687,ACC10001711,2026-03-22,12:12:12,238.95,Debit,Shopping,Apple Store,34049.91
TXN051688,ACC10000404,2026-03-22,12:12:50,77.67,Debit,Food,McDonalds,4444.76
TXN051689,ACC10000714,2026-03-22,12:20:41,17.67,Debit,Travel,Expedia,48325.6
TXN051690,ACC10001422,2026-03-22,12:43:38,1000.0,Credit,Deposit,Cash Deposit ATM,2899.78
TXN051691,ACC10000389,2026-03-22,12:45:20,435.52,Debit,Shopping,Home Depot,22378.56
TXN051692,ACC10001180,2026-03-22,12:52:02,37.41,Debit,Food,Starbucks,23840.48
TXN051693,ACC10001076,2026-03-22,13:08:20,122.6,Debit,Bills,Geico,31527.58
TXN051694,ACC10000594,2026-03-22,13:10:21,70.89,Debit,Food,Whole Foods,66532.68
TXN051695,ACC10000613,2026-03-22,13:17:39,374.76,Debit,Bills,State Farm,73595.98
TXN051696,ACC10001032,2026-03-22,13:20:40,50.0,Credit,Deposit,Merchant Refund,5915.75
TXN051697,ACC10000612,2026-03-22,13:42:55,734.96,Debit,Shopping,Apple Store,53510.4
TXN051698,ACC10000372,2026-03-22,13:43:56,31.48,Debit,Food,UberEats,6650.2
TXN051699,ACC10001543,2026-03-22,13:45:06,79.1,Debit,Food,Starbucks,26236.68
TXN051700,ACC10001160,2026-03-22,13:45:15,62.67,Debit,Bills,Netflix,56308.44
TXN051701,ACC10000887,2026-03-22,13:48:42,148.73,Credit,Refund,Merchant Refund,15050.76
TXN051702,ACC10000376,2026-03-22,13:58:44,54.78,Debit,Food,McDonalds,43698.9
TXN051703,ACC10001186,2026-03-22,14:06:03,119.46,Debit,Food,Kroger,-17001.83
TXN051704,ACC10001256,2026-03-22,14:11:45,819.46,Debit,Shopping,Walmart,46962.9
TXN051705,ACC10000965,2026-03-22,14:17:42,13.43,Debit,Travel,Shell,56894.67
TXN051706,ACC10000755,2026-03-22,14:46:27,60.0,Debit,Cash Withdrawal,ATM Cash Out,94788.85
TXN051707,ACC10001715,2026-03-22,14:48:56,69.66,Credit,Interest,Bank Interest Payment,46510.21
TXN051708,ACC10001418,2026-03-22,14:50:44,50.0,Credit,Deposit,Bank Interest Payment,27718.39
TXN051709,ACC10000727,2026-03-22,14:53:44,500.0,Credit,Deposit,Merchant Refund,81444.65
TXN051710,ACC10001185,2026-03-22,14:59:52,210.71,Debit,Bills,Water Utility,6486.32
TXN051711,ACC10000480,2026-03-22,15:06:24,340.1,Debit,Bills,State Farm,55390.25
TXN051712,ACC10000019,2026-03-22,15:25:04,29.76,Debit,Travel,Amtrack,39142.08
TXN051713,ACC10001718,2026-03-22,15:33:43,55.97,Debit,Food,Subway,33999.63
TXN051714,ACC10001629,2026-03-22,15:35:24,97.71,Credit,Refund,Merchant Refund,62127.22
TXN051715,ACC10001279,2026-03-22,15:35:46,300.51,Debit,Shopping,Apple Store,46228.22
TXN051716,ACC10001608,2026-03-22,15:37:13,39.58,Debit,Food,Subway,40813.77
TXN051717,ACC10001558,2026-03-22,15:57:40,581.96,Debit,Shopping,Nike,4981.35
TXN051718,ACC10001702,2026-03-22,15:58:57,650.09,Debit,Shopping,Macy's,37176.3
TXN051719,ACC10001766,2026-03-22,16:13:47,240.21,Debit,Shopping,Walmart,52737.72
TXN051720,ACC10001628,2026-03-22,16:26:21,13.87,Debit,Travel,Amtrack,52916.98
TXN051721,ACC10001685,2026-03-22,16:26:41,521.34,Debit,Shopping,Apple Store,92775.31
TXN051722,ACC10001003,2026-03-22,16:30:06,378.17,Debit,Shopping,Nike,93320.0
TXN051723,ACC10001424,2026-03-22,16:30:39,200.0,Credit,Deposit,Cash Deposit ATM,51331.41
TXN051724,ACC10000684,2026-03-22,16:38:17,64.42,Debit,Food,Chipotle,-14336.77
TXN051725,ACC10001704,2026-03-22,16:39:45,720.84,Debit,Shopping,Macy's,-4381.44
TXN051726,ACC10001700,2026-03-22,16:42:05,1000.0,Credit,Deposit,Bank Interest Payment,30528.86
TXN051727,ACC10000133,2026-03-22,16:46:45,77.37,Credit,Interest,Cash Deposit ATM,51660.41
TXN051728,ACC10000709,2026-03-22,16:52:12,80.12,Credit,Interest,Merchant Refund,53492.62
TXN051729,ACC10000355,2026-03-22,17:11:39,13.83,Debit,Food,UberEats,24577.89
TXN051730,ACC10000287,2026-03-22,17:19:50,74.73,Debit,Food,Starbucks,8440.01
TXN051731,ACC10000840,2026-03-22,17:31:35,100.0,Debit,Cash Withdrawal,ATM Withdrawal,2851.87
TXN051732,ACC10001248,2026-03-22,18:16:41,899.46,Debit,Shopping,Walmart,77383.28
TXN051733,ACC10000702,2026-03-22,18:20:12,-3.17,Credit,Interest,Cash Deposit ATM,-157.34
TXN051734,ACC10000634,2026-03-22,18:31:09,22.81,Debit,Travel,Chevron,56125.9
TXN051735,ACC10000190,2026-03-22,18:42:53,413.2,Debit,Travel,Expedia,1579.37
TXN051736,ACC10000774,2026-03-22,19:00:48,833.08,Debit,Shopping,BestBuy,46310.23
TXN051737,ACC10000951,2026-03-22,19:18:15,51.53,Debit,Food,Chipotle,50943.9
TXN051738,ACC10000805,2026-03-22,19:26:09,500.0,Credit,Deposit,Bank Interest Payment,56767.82
TXN051739,ACC10001375,2026-03-22,19:38:33,322.18,Debit,Shopping,Walmart,36938.05
TXN051740,ACC10000584,2026-03-22,19:39:19,1000.0,Credit,Deposit,Cash Deposit ATM,-6660.81
TXN051741,ACC10001435,2026-03-22,19:55:03,19.38,Debit,Travel,Delta Airlines,1418.67
TXN051742,ACC10001749,2026-03-22,20:15:34,500.0,Credit,Deposit,Cash Deposit ATM,22173.89
TXN051743,ACC10001181,2026-03-22,20:21:25,200.0,Debit,Cash Withdrawal,ATM Withdrawal,77842.84
TXN051744,ACC10000786,2026-03-22,20:23:43,202.96,Debit,Bills,Verizon,28319.82
TXN051745,ACC10000369,2026-03-22,20:44:19,580.09,Debit,Travel,Airbnb,16786.94
TXN051746,ACC10001854,2026-03-22,20:46:05,127.38,Debit,Food,McDonalds,-9125.62
TXN051747,ACC10001500,2026-03-22,20:59:06,180.32,Debit,Bills,Geico,30487.67
TXN051748,ACC10000508,2026-03-22,21:06:05,112.81,Credit,Interest,Merchant Refund,64615.86
TXN051749,ACC10000314,2026-03-22,21:16:26,531.74,Debit,Travel,Amtrack,-9496.28
TXN051750,ACC10000095,2026-03-22,21:31:33,21.23,Debit,Food,Dominos,81029.34
TXN051751,ACC10000388,2026-03-22,21:35:00,789.72,Debit,Shopping,Amazon,-11869.81
TXN051752,ACC10001458,2026-03-22,21:48:35,120.11,Debit,Food,McDonalds,3281.28
TXN051753,ACC10001258,2026-03-22,22:21:20,20.0,Debit,Cash Withdrawal,ATM Cash Out,49530.81
TXN051754,ACC10001924,2026-03-22,22:24:46,573.63,Debit,Shopping,BestBuy,63395.36
TXN051755,ACC10000661,2026-03-22,22:30:14,22.73,Debit,Travel,Airbnb,40535.41
TXN051756,ACC10001567,2026-03-22,22:31:46,88.34,Debit,Bills,State Farm,6517.29
TXN051757,ACC10000256,2026-03-22,22:42:35,57.68,Debit,Bills,State Farm,-10548.11
TXN051758,ACC10001122,2026-03-22,22:47:02,200.0,Credit,Deposit,Cash Deposit ATM,60390.96
TXN051759,ACC10000945,2026-03-22,22:47:22,348.92,Debit,Travel,Airbnb,23133.31
TXN051760,ACC10001661,2026-03-22,22:48:19,44.79,Debit,Food,Whole Foods,78100.4
TXN051761,ACC10001412,2026-03-22,22:56:03,1.93,Credit,Interest,Merchant Refund,2063.32
TXN051762,ACC10000394,2026-03-22,23:17:35,6.67,Credit,Interest,Cash Deposit ATM,4455.0
TXN051763,ACC10001964,2026-03-22,23:25:22,958.4,Debit,Shopping,Target,-15843.05
TXN051764,ACC10001634,2026-03-22,23:33:24,88.0,Debit,Food,Chipotle,-9669.37
TXN051765,ACC10000725,2026-03-22,23:55:22,1102.71,Debit,Shopping,Walmart,64347.11
TXN051766,ACC10001639,2026-03-22,23:59:21,118.35,Credit,Refund,Bank Interest Payment,22394.51
TXN051767,ACC10001905,2026-03-23,00:28:48,12.86,Debit,Food,Starbucks,95115.36
TXN051768,ACC10001763,2026-03-23,00:48:07,23.17,Debit,Travel,Shell,11120.29
TXN051769,ACC10001114,2026-03-23,00:52:33,39.14,Debit,Travel,Lyft,-13358.09
TXN051770,ACC10001155,2026-03-23,01:08:28,1197.99,Debit,Shopping,Macy's,76106.42
TXN051771,ACC10000225,2026-03-23,01:20:49,42.28,Debit,Food,UberEats,49124.75
TXN051772,ACC10000342,2026-03-23,01:45:23,207.79,Debit,Bills,Netflix,-7218.55
TXN051773,ACC10001962,2026-03-23,01:47:28,98.8,Debit,Bills,Water Utility,57624.82
TXN051774,ACC10001535,2026-03-23,01:50:45,1107.73,Debit,Shopping,Home Depot,39881.43
TXN051775,ACC10000046,2026-03-23,02:04:53,101.19,Debit,Food,McDonalds,38415.37
TXN051776,ACC10001097,2026-03-23,02:17:57,63.53,Debit,Food,Whole Foods,61949.09
TXN051777,ACC10000706,2026-03-23,02:54:00,1156.4,Debit,Shopping,Walmart,59586.02
TXN051778,ACC10000639,2026-03-23,02:58:01,718.7,Debit,Shopping,Macy's,73980.92
TXN051779,ACC10001114,2026-03-23,03:21:31,110.66,Debit,Food,Subway,-13468.75
TXN051780,ACC10000656,2026-03-23,03:29:22,500.0,Credit,Deposit,Cash Deposit ATM,-4249.14
TXN051781,ACC10000516,2026-03-23,03:42:14,174.85,Debit,Travel,Shell,1684.77
TXN051782,ACC10001861,2026-03-23,03:44:25,302.52,Debit,Bills,Electric Co,86230.36
TXN051783,ACC10000078,2026-03-23,04:08:32,61.63,Credit,Interest,Merchant Refund,36806.41
TXN051784,ACC10000885,2026-03-23,04:13:13,96.11,Debit,Food,Starbucks,59659.81
TXN051785,ACC10001023,2026-03-23,04:17:10,759.62,Debit,Shopping,Walmart,807.56
TXN051786,ACC10000893,2026-03-23,04:21:14,133.58,Debit,Shopping,Walmart,55081.59
TXN051787,ACC10001320,2026-03-23,04:32:44,536.1,Debit,Shopping,Apple Store,4090.6
TXN051788,ACC10000046,2026-03-23,04:42:30,117.52,Debit,Food,Subway,38297.85
TXN051789,ACC10001752,2026-03-23,05:08:42,73.75,Credit,Refund,Merchant Refund,77885.16
TXN051790,ACC10000998,2026-03-23,05:10:15,67.26,Credit,Refund,Bank Interest Payment,1814.14
TXN051791,ACC10001109,2026-03-23,05:34:24,1000.0,Credit,Deposit,Cash Deposit ATM,61568.6
TXN051792,ACC10000940,2026-03-23,05:37:28,852.18,Debit,Shopping,Nike,34608.63
TXN051793,ACC10000902,2026-03-23,05:53:45,272.42,Debit,Shopping,BestBuy,41700.03
TXN051794,ACC10000384,2026-03-23,06:32:48,104.57,Credit,Interest,Bank Interest Payment,58698.31
TXN051795,ACC10001009,2026-03-23,06:36:02,45.53,Debit,Food,Chipotle,88065.51
TXN051796,ACC10000856,2026-03-23,06:40:53,34.57,Debit,Travel,Expedia,-8169.15
TXN051797,ACC10000947,2026-03-23,07:24:28,78.66,Debit,Food,Starbucks,94298.46
TXN051798,ACC10000021,2026-03-23,07:24:32,961.92,Debit,Shopping,Target,30123.71
TXN051799,ACC10000272,2026-03-23,07:29:19,1113.26,Debit,Shopping,Nike,-3556.31
TXN051800,ACC10001526,2026-03-23,07:32:21,980.39,Debit,Shopping,Apple Store,90014.08
TXN051801,ACC10000851,2026-03-23,07:38:50,30.68,Debit,Food,McDonalds,24671.84
TXN051802,ACC10001481,2026-03-23,08:23:09,82.15,Debit,Shopping,BestBuy,9214.01
TXN051803,ACC10000354,2026-03-23,08:23:58,346.64,Debit,Travel,Uber,52879.76
TXN051804,ACC10001409,2026-03-23,08:34:23,94.58,Debit,Food,Dominos,90796.77
TXN051805,ACC10000585,2026-03-23,08:35:06,109.48,Debit,Food,Whole Foods,32578.15
TXN051806,ACC10001419,2026-03-23,08:47:19,16.08,Debit,Food,Dominos,14945.63
